agent_id,duration_sec,csat_score,issue_category,customer_persona,clean_text,talk_ratio,turns_count,resolved,escalated,churned,hour_of_day,is_weekend,avg_word_per_turn
AGENT_104,560,2,internet,elderly,The internet isn't working properly. I can't get my emails. Thank you for calling. This is Taylor. How can I assist you today? I need more time to resolve your concern. I hope this gets resolved soon. Let me continue checking on this issue. I'm getting concerned about this. Let me continue checking on this issue. I'm getting frustrated with this process. Let me continue checking on this issue. I'm getting frustrated with this process. I'm still looking into this for you. I'm getting frustrated with this process. I need more time to resolve your concern. This is taking too long to resolve. I'm still looking into this for you. I'm getting frustrated with this process.,1.23,16,False,False,False,13,0,35.0
AGENT_596,392,1,cancellation,tech_savvy,I'm cancelling due to consistent service quality issues. Thank you for calling. This is Sarah. How can I assist you today? I'll need to check on that for you. I'm getting frustrated with this process. Let me pull up your account... I'm not happy with how this is progressing. Let me pull up your account... This is taking too long to resolve. I'm done with this. Goodbye.,0.97,9,False,False,True,13,0,43.56
AGENT_515,499,2,billing,business,"There are unauthorized charges on my corporate account that need immediate attention. Thank you for calling. This is Alex. How can I assist you today? I've located the error in your billing. I'll process a credit for you now. I'm getting concerned about this. I can see the issue with your bill. Let me correct those charges immediately. This is taking longer than expected. I can see the issue with your bill. Let me correct those charges immediately. That's helpful information, thanks. I understand your concern. Let me review your account and fix this. That's helpful information, thanks. I can see the issue with your bill. Let me correct those charges immediately. That's helpful information, thanks.",2.31,12,False,False,True,11,0,41.58
AGENT_620,266,1,upgrade,churn_risk,I'll consider upgrading if you can fix these issues. Thank you for calling. This is Taylor. How can I assist you today? Can you repeat your account number? I'm getting frustrated with this process. I have to look this up in our system. This is taking too long to resolve.,1.27,6,False,True,True,6,0,44.33
AGENT_914,396,1,internet,churn_risk,This is why I'm leaving - your service is unreliable! Thank you for calling. This is Mike. How can I assist you today? Let me see what I can find here. I'm getting frustrated with this process. I have to look this up in our system. I'm getting frustrated with this process. Can you repeat your account number? This is taking too long to resolve. Let me pull up your account... I'm not happy with how this is progressing. I'm done with this. Goodbye.,1.0,11,False,False,True,23,0,36.0
AGENT_655,795,2,billing,angry,My bill is completely wrong and I demand you fix it RIGHT NOW! Thank you for calling. This is Sarah. How can I assist you today? I'm still looking into this for you. I appreciate you looking into this. I'm still looking into this for you. Why is this so difficult? I need more time to resolve your concern. Why is this so difficult? Let me continue checking on this issue. I don't have time for this! Just solve the problem! I'm still looking into this for you. I don't have time for this! Just solve the problem! I'm still looking into this for you. I don't have time for this! Just solve the problem! Let me continue checking on this issue. You people are incompetent! This is ridiculous! I'm done with this. Goodbye.,0.89,17,False,False,True,22,0,46.76
AGENT_620,540,1,internet,churn_risk,This is why I'm leaving - your service is unreliable! Thank you for calling. This is Mike. How can I assist you today? I need to escalate this to our technical team for review. I'm getting concerned about this. Let me transfer you to a specialist who can better assist. I hope this gets resolved soon. I'm consulting with our experts to find the best solution. I'm getting concerned about this. I'm consulting with our experts to find the best solution. I'm getting frustrated with this process. I need to escalate this to our technical team for review. I'm getting frustrated with this process. Let me transfer you to a specialist who can better assist. I'm not happy with how this is progressing. I'm consulting with our experts to find the best solution. I'm not happy with how this is progressing. I'm consulting with our experts to find the best solution. I'm not happy with how this is progressing.,1.56,18,False,True,True,20,0,30.0
AGENT_985,210,1,internet,angry,My internet has been down for HOURS! I pay for reliable service! Thank you for calling. This is Alex. How can I assist you today? I'm consulting with our experts to find the best solution. I'm losing patience here! I'm consulting with our experts to find the best solution. This is taking forever! Fix it NOW!,1.43,6,False,True,True,13,1,35.0
AGENT_225,392,2,cancellation,churn_risk,I'm cancelling. I already found a better provider! Thank you for calling. This is Taylor. How can I assist you today? I'll need to check on that for you. I'm not happy with how this is progressing. I'll need to check on that for you. I'm not happy with how this is progressing. I'm done with this. Goodbye.,1.0,7,False,False,True,0,0,56.0
AGENT_183,532,1,device,business,New device isn't working properly. Need it fixed for tomorrow's presentation. Thank you for calling. This is Mike. How can I assist you today? I'm still looking into this for you. I hope this gets resolved soon. I'm still looking into this for you. I'm getting concerned about this. I need more time to resolve your concern. This is wasting my time. I have deadlines to meet. I need more time to resolve your concern. I expect better service from a professional provider. Let me continue checking on this issue. I expect better service from a professional provider.,1.04,12,False,True,True,12,0,44.33
AGENT_991,261,1,billing,angry,My bill is completely wrong and I demand you fix it RIGHT NOW! Thank you for calling. This is Taylor. How can I assist you today? I'll need to check on that for you. I don't have time for this! Just solve the problem!,0.91,4,False,True,True,15,0,65.25
AGENT_153,338,1,cancellation,churn_risk,I'm cancelling. I already found a better provider! Thank you for calling. This is Taylor. How can I assist you today? Let me transfer you to a specialist who can better assist. I hope this gets resolved soon. Let me transfer you to a specialist who can better assist. This is taking longer than expected. Let me transfer you to a specialist who can better assist. I'm not happy with how this is progressing. Let me transfer you to a specialist who can better assist. This is taking too long to resolve.,1.63,10,False,True,True,20,1,33.8
AGENT_275,972,1,cancellation,churn_risk,"I'm cancelling. I already found a better provider! Thank you for calling. This is Taylor. How can I assist you today? I need to escalate this to our technical team for review. I appreciate you looking into this. I need to escalate this to our technical team for review. That's helpful information, thanks. I'm consulting with our experts to find the best solution. That's helpful information, thanks. I'm consulting with our experts to find the best solution. That's helpful information, thanks. I need to escalate this to our technical team for review. I'm getting concerned about this. I'm consulting with our experts to find the best solution. I'm getting concerned about this. Let me transfer you to a specialist who can better assist. I'm getting concerned about this. I need to escalate this to our technical team for review. I'm getting concerned about this. I'm consulting with our experts to find the best solution. I'm not happy with how this is progressing. I need to escalate this to our technical team for review. I'm not happy with how this is progressing.",1.92,22,False,True,True,19,0,44.18
AGENT_952,823,1,billing,angry,My bill is completely wrong and I demand you fix it RIGHT NOW! Thank you for calling. This is Jennifer. How can I assist you today? Can you repeat your account number? This is taking forever! Fix it NOW! I'll need to check on that for you. You people are incompetent! This is ridiculous! Let me pull up your account... This is taking forever! Fix it NOW! Let me pull up your account... You people are incompetent! This is ridiculous! I have to look this up in our system. This is taking forever! Fix it NOW!,1.0,12,False,True,True,22,1,68.58
AGENT_791,832,1,billing,business,"There are unauthorized charges on my corporate account that need immediate attention. Thank you for calling. This is Jennifer. How can I assist you today? Let me continue checking on this issue. That's helpful information, thanks. Let me continue checking on this issue. I hope this gets resolved soon. Let me continue checking on this issue. This is taking longer than expected. Let me continue checking on this issue. I hope this gets resolved soon. I need more time to resolve your concern. I need this resolved immediately. This affects my business. I'm still looking into this for you. This is wasting my time. I have deadlines to meet. I need more time to resolve your concern. I need this resolved immediately. This affects my business.",1.03,16,False,True,True,14,0,52.0
AGENT_296,462,4,device,loyal,I'm having trouble setting up my new device. Can you help? Thank you for calling. This is Taylor. How can I assist you today? I see the configuration issue. Let me help you fix it. This is taking longer than expected. I can send a technician if we can't resolve this remotely. I hope this gets resolved soon. Let me guide you through the proper setup steps for your device. This is taking longer than expected. I can send a technician if we can't resolve this remotely. Thank you for your help. I appreciate it. Let me guide you through the proper setup steps for your device. I understand these things happen sometimes. Let me guide you through the proper setup steps for your device. Thank you for your help. I appreciate it.,1.61,14,True,False,False,10,0,33.0
AGENT_520,532,2,billing,loyal,I noticed some unusual charges on my bill and wanted to check them. Thank you for calling. This is David. How can I assist you today? Let me continue checking on this issue. This is taking too long to resolve. I need more time to resolve your concern. I'm not happy with how this is progressing. I'm still looking into this for you. This is taking too long to resolve. I'm done with this. Goodbye.,0.88,9,False,False,False,20,0,59.11
AGENT_967,591,2,device,elderly,"I can't figure out how to use this new phone. It's too complicated. Thank you for calling. This is Alex. How can I assist you today? Can you repeat your account number? Okay, thank you for checking on that. Let me pull up your account... I'm getting concerned about this. I'll need to check on that for you. This is taking longer than expected. I'll need to check on that for you. I'm getting frustrated with this process. I have to look this up in our system. This is taking too long to resolve. I'll need to check on that for you. I'm not happy with how this is progressing. Can you repeat your account number? This is taking too long to resolve. I'm done with this. Goodbye.",1.0,17,False,False,False,15,0,34.76
AGENT_905,448,3,internet,tech_savvy,I'm seeing significant packet loss and high latency. Check your infrastructure. Thank you for calling. This is Taylor. How can I assist you today? I'm checking your connection status and seeing some network issues. I'm not happy with how this is progressing. I can reset your connection remotely to resolve this issue. I'm not happy with how this is progressing. I can reset your connection remotely to resolve this issue. This is taking too long to resolve. I can reset your connection remotely to resolve this issue. I hope this gets resolved soon. I can reset your connection remotely to resolve this issue. This is taking longer than expected. I can reset your connection remotely to resolve this issue. This is taking longer than expected.,1.4,14,True,False,False,12,0,32.0
AGENT_281,608,1,internet,elderly,The internet isn't working properly. I can't get my emails. Thank you for calling. This is Taylor. How can I assist you today? Let me pull up your account... I'm getting frustrated with this process. Can you repeat your account number? I'm getting frustrated with this process. I have to look this up in our system. I'm getting frustrated with this process. I'll need to check on that for you. This is taking too long to resolve. Can you repeat your account number? I'm getting frustrated with this process. I'm done with this. Goodbye.,1.04,13,False,False,True,17,0,46.77
AGENT_175,328,2,device,loyal,I'm having trouble setting up my new device. Can you help? Thank you for calling. This is Alex. How can I assist you today? Let me transfer you to a specialist who can better assist. I hope this gets resolved soon. Let me transfer you to a specialist who can better assist. I hope this gets resolved soon. Let me transfer you to a specialist who can better assist. I'm getting frustrated with this process.,1.59,8,False,False,False,0,0,41.0
AGENT_651,416,1,billing,angry,My bill is completely wrong and I demand you fix it RIGHT NOW! Thank you for calling. This is Sarah. How can I assist you today? I need to check your account details to address this. I don't have time for this! Just solve the problem! I see the issue in your account. Let me look into this for you. You people are incompetent! This is ridiculous! Let me continue checking on this issue. This is taking forever! Fix it NOW! Let me continue checking on this issue. You people are incompetent! This is ridiculous!,1.16,10,False,True,True,19,1,41.6
AGENT_218,348,2,device,business,New device isn't working properly. Need it fixed for tomorrow's presentation. Thank you for calling. This is David. How can I assist you today? Let me continue checking on this issue. I'm getting concerned about this. I need more time to resolve your concern. I'm getting concerned about this. I need more time to resolve your concern. I need this resolved immediately. This affects my business. Let me walk you through some troubleshooting steps. This is wasting my time. I have deadlines to meet.,1.1,10,False,False,True,6,1,34.8
AGENT_480,408,2,device,loyal,I'm having trouble setting up my new device. Can you help? Thank you for calling. This is David. How can I assist you today? I see the configuration issue. Let me help you fix it. I understand these things happen sometimes. I can send a technician if we can't resolve this remotely. Thank you for your help. I appreciate it. Let me guide you through the proper setup steps for your device. I understand these things happen sometimes. Let me guide you through the proper setup steps for your device. Thank you for your help. I appreciate it. I can send a technician if we can't resolve this remotely. Thank you for your help. I appreciate it.,1.49,12,False,False,False,6,0,34.0
AGENT_934,345,2,device,tech_savvy,I'm experiencing firmware configuration issues. Thank you for calling. This is Jennifer. How can I assist you today? Let me continue checking on this issue. I'm getting concerned about this. Let me continue checking on this issue. I'm not happy with how this is progressing. I'm still looking into this for you. I'm not happy with how this is progressing. I'm done with this. Goodbye.,1.1,9,False,False,False,6,0,38.33
AGENT_921,235,2,upgrade,elderly,I was told I could upgrade. Can you help me with that? Thank you for calling. This is Jennifer. How can I assist you today? Let me pull up your account... This is taking too long to resolve. I'll need to check on that for you. This is taking too long to resolve. I'm done with this. Goodbye.,0.87,7,False,False,True,23,0,33.57
AGENT_566,1118,2,cancellation,tech_savvy,I'm cancelling due to consistent service quality issues. Thank you for calling. This is Mike. How can I assist you today? I'm consulting with our experts to find the best solution. What's the root cause of this issue? Let me transfer you to a specialist who can better assist. I'm getting concerned about this. Let me transfer you to a specialist who can better assist. I hope this gets resolved soon. I need to escalate this to our technical team for review. I hope this gets resolved soon. I'm consulting with our experts to find the best solution. I'm getting concerned about this. I'm consulting with our experts to find the best solution. This is taking too long to resolve. I'm consulting with our experts to find the best solution. This is taking too long to resolve. I need to escalate this to our technical team for review. This is taking too long to resolve. I need to escalate this to our technical team for review. This is taking too long to resolve.,1.66,20,False,False,True,6,0,55.9
AGENT_178,374,2,billing,tech_savvy,I've identified billing discrepancies that require correction. Thank you for calling. This is David. How can I assist you today? I've located the error in your billing. I'll process a credit for you now. Can you provide more technical details about the fix? I can see the issue with your bill. Let me correct those charges immediately. What's the root cause of this issue? I can see the issue with your bill. Let me correct those charges immediately. Can you provide more technical details about the fix?,1.72,8,False,False,False,3,0,46.75
AGENT_100,891,2,billing,loyal,I noticed some unusual charges on my bill and wanted to check them. Thank you for calling. This is David. How can I assist you today? Can you repeat your account number? I'm getting concerned about this. I'll need to check on that for you. This is taking too long to resolve. Can you repeat your account number? I'm not happy with how this is progressing. Let me see what I can find here. I'm getting frustrated with this process. Let me pull up your account... This is taking too long to resolve. I'm done with this. Goodbye.,0.92,13,False,False,True,10,0,68.54
AGENT_574,1092,1,upgrade,angry,"I want to upgrade but your process is so frustrating! Thank you for calling. This is Taylor. How can I assist you today? I'm still looking into this for you. I appreciate you looking into this. I need more time to resolve your concern. Okay, thank you for checking on that. I can help you upgrade your service. What features are you looking for? I appreciate you looking into this. I can help you upgrade your service. What features are you looking for? That's helpful information, thanks. I need more time to resolve your concern. That's helpful information, thanks. Let me check what upgrade options are available for you. I appreciate you looking into this. I need more time to resolve your concern. Why is this so difficult? I can process an upgrade if that's what you're interested in. I'm losing patience here! I can process an upgrade if that's what you're interested in. I'm losing patience here! Let me check what upgrade options are available for you. This is not acceptable! Let me continue checking on this issue. Why is this so difficult? I need more time to resolve your concern. I don't have time for this! Just solve the problem!",1.69,26,False,True,True,13,0,42.0
AGENT_687,193,2,cancellation,business,I'm switching providers. Your service doesn't meet our business needs. Thank you for calling. This is Alex. How can I assist you today? Let me see what I can find here. I need this resolved immediately. This affects my business.,1.11,4,False,True,True,21,0,48.25
AGENT_266,571,2,upgrade,tech_savvy,I want to upgrade to the highest speed plan. Thank you for calling. This is Mike. How can I assist you today? I'll need to check on that for you. Will this prevent future occurrences? I'll need to check on that for you. This is taking longer than expected. Let me see what I can find here. This is taking longer than expected. Let me pull up your account... I'm not happy with how this is progressing. I'll need to check on that for you. I'm getting frustrated with this process. I have to look this up in our system. I'm not happy with how this is progressing.,1.25,14,False,False,True,16,0,40.79
AGENT_847,564,4,cancellation,loyal,"I need to cancel my service. Circumstances have changed. Thank you for calling. This is David. How can I assist you today? Let me review your account to see if we can improve your service. I'm glad you're working on this for me. Let me review your account to see if we can improve your service. Thank you for your help. I appreciate it. I'd like to offer you a special promotion to retain your business. I understand these things happen sometimes. Let me review your account to see if we can improve your service. Thank you for your help. I appreciate it. Before you go, let me see what I can do to address your concerns. I'm glad you're working on this for me. Before you go, let me see what I can do to address your concerns. I understand these things happen sometimes.",1.74,14,True,False,False,1,0,40.29
AGENT_492,411,2,cancellation,churn_risk,I'm cancelling. I already found a better provider! Thank you for calling. This is Sarah. How can I assist you today? Let me continue checking on this issue. I'm getting concerned about this. I'm still looking into this for you. This is taking longer than expected. I need more time to resolve your concern. I'm getting frustrated with this process.,1.4,8,False,False,True,19,0,51.38
AGENT_354,128,1,internet,business,Internet is down and it's affecting my business operations. Need immediate fix. Thank you for calling. This is Alex. How can I assist you today? Let me continue checking on this issue. I need this resolved immediately. This affects my business.,0.95,4,False,True,True,2,1,32.0
AGENT_143,315,2,billing,elderly,"I don't understand these charges on my bill, dear. Thank you for calling. This is Alex. How can I assist you today? I need more time to resolve your concern. I'm not happy with how this is progressing. I need more time to resolve your concern. I'm not happy with how this is progressing. I'm still looking into this for you. I'm getting frustrated with this process. I'm done with this. Goodbye.",1.0,9,False,False,True,15,0,35.0
AGENT_249,296,1,internet,churn_risk,This is why I'm leaving - your service is unreliable! Thank you for calling. This is Mike. How can I assist you today? Let me transfer you to a specialist who can better assist. This is taking too long to resolve. Let me transfer you to a specialist who can better assist. I'm not happy with how this is progressing. I need to escalate this to our technical team for review. I'm getting frustrated with this process.,1.48,8,False,True,True,5,0,37.0
AGENT_191,490,2,device,business,"New device isn't working properly. Need it fixed for tomorrow's presentation. Thank you for calling. This is Sarah. How can I assist you today? I'm still looking into this for you. I appreciate you looking into this. Let me continue checking on this issue. That's helpful information, thanks. I need more time to resolve your concern. Okay, thank you for checking on that. Let me continue checking on this issue. This is taking longer than expected. I'm still looking into this for you. This is taking longer than expected. I'm still looking into this for you. I hope this gets resolved soon.",1.22,14,False,False,True,15,0,35.0
AGENT_708,943,2,cancellation,business,"I'm switching providers. Your service doesn't meet our business needs. Thank you for calling. This is Sarah. How can I assist you today? I'm consulting with our experts to find the best solution. That's helpful information, thanks. I need to escalate this to our technical team for review. That's helpful information, thanks. Let me transfer you to a specialist who can better assist. I appreciate you looking into this. Let me transfer you to a specialist who can better assist. I hope this gets resolved soon. I need to escalate this to our technical team for review. I hope this gets resolved soon. Let me transfer you to a specialist who can better assist. I hope this gets resolved soon. I need to escalate this to our technical team for review. I hope this gets resolved soon. I need to escalate this to our technical team for review. This is wasting my time. I have deadlines to meet. I'm consulting with our experts to find the best solution. I need this resolved immediately. This affects my business. I need to escalate this to our technical team for review. I need this resolved immediately. This affects my business.",1.59,22,False,False,True,11,0,42.86
AGENT_411,480,1,internet,business,Internet is down and it's affecting my business operations. Need immediate fix. Thank you for calling. This is Taylor. How can I assist you today? Let me pull up your account... I appreciate you looking into this. Let me pull up your account... This is taking longer than expected. I have to look this up in our system. I expect better service from a professional provider. I'll need to check on that for you. I expect better service from a professional provider.,1.05,10,False,True,True,11,1,48.0
AGENT_980,1047,2,billing,angry,My bill is completely wrong and I demand you fix it RIGHT NOW! Thank you for calling. This is Jennifer. How can I assist you today? I can help with billing questions. Let me pull up your information. This is not acceptable! I can help with billing questions. Let me pull up your information. Why is this so difficult? Let me continue checking on this issue. This is not acceptable! I need more time to resolve your concern. This is taking forever! Fix it NOW! I can help with billing questions. Let me pull up your information. You people are incompetent! This is ridiculous! I need to check your account details to address this. This is taking forever! Fix it NOW! I can help with billing questions. Let me pull up your information. This is taking forever! Fix it NOW!,1.59,16,False,False,True,17,0,65.44
AGENT_733,302,2,upgrade,loyal,I'd like to upgrade my plan. What options do you have? Thank you for calling. This is Mike. How can I assist you today? Let me see what I can find here. This is taking longer than expected. I have to look this up in our system. I'm getting frustrated with this process. Let me see what I can find here. This is taking too long to resolve. I'm done with this. Goodbye.,1.09,9,False,False,True,17,0,33.56
AGENT_122,340,2,upgrade,business,"I need to upgrade for business expansion. What's available? Thank you for calling. This is Sarah. How can I assist you today? I'll move you to our premium plan with enhanced features. Okay, thank you for checking on that. I can process that upgrade for you right away. I appreciate you looking into this. I'll move you to our premium plan with enhanced features. That's helpful information, thanks. I can process that upgrade for you right away. I appreciate you looking into this.",1.59,10,False,False,True,21,0,34.0
AGENT_866,436,1,internet,loyal,My connection has been spotty lately. Any idea what's happening? Thank you for calling. This is David. How can I assist you today? I'm still looking into this for you. I'm not happy with how this is progressing. Let me continue checking on this issue. I'm not happy with how this is progressing. I need more time to resolve your concern. I'm getting frustrated with this process. I'm still looking into this for you. This is taking too long to resolve. Let me continue checking on this issue. I'm not happy with how this is progressing. I'm done with this. Goodbye.,0.94,13,False,False,False,3,0,33.54
AGENT_405,447,2,cancellation,business,I'm switching providers. Your service doesn't meet our business needs. Thank you for calling. This is Alex. How can I assist you today? I'll need to check on that for you. This is taking longer than expected. Let me pull up your account... I expect better service from a professional provider. I'm done with this. Goodbye.,0.93,7,False,False,True,2,0,63.86
AGENT_471,300,1,upgrade,churn_risk,I'll consider upgrading if you can fix these issues. Thank you for calling. This is Jennifer. How can I assist you today? Let me see what I can find here. I appreciate you looking into this. Can you repeat your account number? I'm getting concerned about this. I'll need to check on that for you. This is taking too long to resolve. Can you repeat your account number? I'm getting frustrated with this process.,1.24,10,False,True,True,1,0,30.0
AGENT_113,1200,1,cancellation,churn_risk,"I'm cancelling. I already found a better provider! Thank you for calling. This is Jennifer. How can I assist you today? I need more time to resolve your concern. That's helpful information, thanks. Before you cancel, let me see what options we have. I appreciate you looking into this. I understand you're considering cancellation. Can you tell me more? That's helpful information, thanks. I need more time to resolve your concern. That's helpful information, thanks. I'd like to understand your concerns before you make that decision. Okay, thank you for checking on that. I'd like to understand your concerns before you make that decision. I appreciate you looking into this. I understand you're considering cancellation. Can you tell me more? That's helpful information, thanks. I'd like to understand your concerns before you make that decision. I appreciate you looking into this. Let me continue checking on this issue. I'm getting concerned about this. Let me continue checking on this issue. I'm getting concerned about this. I'm still looking into this for you. I'm not happy with how this is progressing.",1.69,24,False,True,True,2,1,50.0
AGENT_560,928,2,internet,tech_savvy,I'm seeing significant packet loss and high latency. Check your infrastructure. Thank you for calling. This is Sarah. How can I assist you today? Let me see what I can find here. Will this prevent future occurrences? I have to look this up in our system. I hope this gets resolved soon. Let me see what I can find here. I'm not happy with how this is progressing. I'll need to check on that for you. I'm getting frustrated with this process. Let me see what I can find here. This is taking too long to resolve. Can you repeat your account number? This is taking too long to resolve. Let me see what I can find here. This is taking too long to resolve. I have to look this up in our system. I'm not happy with how this is progressing.,1.18,18,False,False,True,2,0,51.56
AGENT_914,604,1,internet,churn_risk,"This is why I'm leaving - your service is unreliable! Thank you for calling. This is Mike. How can I assist you today? Let me pull up your account... Okay, thank you for checking on that. I'll need to check on that for you. I hope this gets resolved soon. Can you repeat your account number? This is taking too long to resolve. Let me see what I can find here. I'm getting frustrated with this process. Can you repeat your account number? This is taking too long to resolve.",1.09,12,False,True,True,19,0,50.33
AGENT_233,280,2,device,loyal,I'm having trouble setting up my new device. Can you help? Thank you for calling. This is Taylor. How can I assist you today? Let me walk you through some troubleshooting steps. Thank you for your help. I appreciate it. Let me check if there are known issues with your device. I'm glad you're working on this for me. Let me walk you through some troubleshooting steps. I understand these things happen sometimes. I can help you with device setup. What model do you have? I'm glad you're working on this for me.,1.27,10,False,False,False,17,0,28.0
AGENT_705,688,2,cancellation,tech_savvy,I'm cancelling due to consistent service quality issues. Thank you for calling. This is David. How can I assist you today? Let me pull up your account... What's the root cause of this issue? Can you repeat your account number? This is taking longer than expected. I'll need to check on that for you. I hope this gets resolved soon. I have to look this up in our system. I'm not happy with how this is progressing. Let me see what I can find here. I'm not happy with how this is progressing. I'm done with this. Goodbye.,1.04,13,False,False,True,23,0,52.92
AGENT_325,507,1,billing,churn_risk,This is exactly why I'm cancelling - your billing is a mess! Thank you for calling. This is Mike. How can I assist you today? Let me continue checking on this issue. I'm getting frustrated with this process. I need more time to resolve your concern. I'm not happy with how this is progressing. I'm still looking into this for you. I'm not happy with how this is progressing. Let me continue checking on this issue. I'm getting frustrated with this process.,1.05,10,False,True,True,10,0,50.7
AGENT_385,670,2,internet,loyal,My connection has been spotty lately. Any idea what's happening? Thank you for calling. This is Taylor. How can I assist you today? Let me see what I can find here. Thank you for your help. I appreciate it. Can you repeat your account number? This is taking longer than expected. Can you repeat your account number? I'm not happy with how this is progressing. Let me see what I can find here. This is taking too long to resolve. I'll need to check on that for you. I'm not happy with how this is progressing. I'm done with this. Goodbye.,0.94,13,False,False,True,18,0,51.54
AGENT_170,588,4,internet,business,"Internet is down and it's affecting my business operations. Need immediate fix. Thank you for calling. This is Mike. How can I assist you today? I can see there's an outage in your area. We expect service to be restored soon. I hope this gets resolved soon. I can reset your connection remotely to resolve this issue. I'm getting concerned about this. I can reset your connection remotely to resolve this issue. I'm getting concerned about this. I'm checking your connection status and seeing some network issues. That's helpful information, thanks. I'm checking your connection status and seeing some network issues. That's helpful information, thanks. I'm checking your connection status and seeing some network issues. I appreciate you looking into this.",1.88,14,True,False,True,13,1,42.0
AGENT_494,290,2,upgrade,elderly,"I was told I could upgrade. Can you help me with that? Thank you for calling. This is Jennifer. How can I assist you today? Let me upgrade your service with the latest options. That's helpful information, thanks. I can process that upgrade for you right away. Okay, thank you for checking on that. I'll move you to our premium plan with enhanced features. I appreciate you looking into this. I can process that upgrade for you right away. That's helpful information, thanks.",1.52,10,False,False,True,17,0,29.0
AGENT_694,655,2,billing,elderly,"I don't understand these charges on my bill, dear. Thank you for calling. This is Sarah. How can I assist you today? Let me pull up your account... I'm getting concerned about this. I have to look this up in our system. I'm not happy with how this is progressing. I'll need to check on that for you. I'm getting frustrated with this process. I have to look this up in our system. I'm getting frustrated with this process. Let me pull up your account... I'm getting frustrated with this process. I'll need to check on that for you. I'm not happy with how this is progressing. I'm done with this. Goodbye.",1.11,15,False,False,True,19,0,43.67
AGENT_721,422,2,upgrade,angry,I want to upgrade but your process is so frustrating! Thank you for calling. This is David. How can I assist you today? I'll need to check on that for you. This is not acceptable! Can you repeat your account number? This is taking forever! Fix it NOW! Let me see what I can find here. This is taking forever! Fix it NOW!,1.25,8,False,True,True,5,0,52.75
AGENT_575,754,2,billing,elderly,"I don't understand these charges on my bill, dear. Thank you for calling. This is David. How can I assist you today? Let me see what I can find here. I appreciate you looking into this. Can you repeat your account number? I'm getting concerned about this. I have to look this up in our system. I'm getting frustrated with this process. I'll need to check on that for you. This is taking too long to resolve. I'm done with this. Goodbye.",1.16,11,False,False,True,11,0,68.55
AGENT_849,432,1,internet,elderly,The internet isn't working properly. I can't get my emails. Thank you for calling. This is Taylor. How can I assist you today? Let me transfer you to a specialist who can better assist. I'm getting frustrated with this process. Let me transfer you to a specialist who can better assist. I'm not happy with how this is progressing. Let me transfer you to a specialist who can better assist. I'm getting frustrated with this process. Let me transfer you to a specialist who can better assist. This is taking too long to resolve. Let me transfer you to a specialist who can better assist. This is taking too long to resolve.,1.55,12,False,False,True,1,0,36.0
AGENT_888,448,4,upgrade,loyal,I'd like to upgrade my plan. What options do you have? Thank you for calling. This is Sarah. How can I assist you today? I can process that upgrade for you right away. I understand these things happen sometimes. Let me upgrade your service with the latest options. Thank you for your help. I appreciate it. I can process that upgrade for you right away. I'm glad you're working on this for me. Let me upgrade your service with the latest options. I understand these things happen sometimes. I can process that upgrade for you right away. Thank you for your help. I appreciate it. Let me upgrade your service with the latest options. I'm glad you're working on this for me.,1.22,14,True,False,False,0,0,32.0
AGENT_791,583,2,cancellation,business,"I'm switching providers. Your service doesn't meet our business needs. Thank you for calling. This is Sarah. How can I assist you today? Can you repeat your account number? That's helpful information, thanks. Can you repeat your account number? I'm getting concerned about this. Let me see what I can find here. I need this resolved immediately. This affects my business. Let me see what I can find here. I need this resolved immediately. This affects my business. I'm done with this. Goodbye.",0.98,11,False,False,False,9,0,53.0
AGENT_740,746,4,billing,business,"There are unauthorized charges on my corporate account that need immediate attention. Thank you for calling. This is Sarah. How can I assist you today? I've located the error in your billing. I'll process a credit for you now. That's helpful information, thanks. I can see the issue with your bill. Let me correct those charges immediately. I appreciate you looking into this. I've located the error in your billing. I'll process a credit for you now. I appreciate you looking into this. I understand your concern. Let me review your account and fix this. Okay, thank you for checking on that. I can see the issue with your bill. Let me correct those charges immediately. Okay, thank you for checking on that. I've located the error in your billing. I'll process a credit for you now. Okay, thank you for checking on that.",1.94,14,True,False,True,2,1,53.29
AGENT_466,637,4,billing,tech_savvy,I've identified billing discrepancies that require correction. Thank you for calling. This is Sarah. How can I assist you today? I've located the error in your billing. I'll process a credit for you now. I'm getting concerned about this. I can see the issue with your bill. Let me correct those charges immediately. What's the root cause of this issue? I can see the issue with your bill. Let me correct those charges immediately. Can you provide more technical details about the fix? I can see the issue with your bill. Let me correct those charges immediately. What's the root cause of this issue? I've located the error in your billing. I'll process a credit for you now. Will this prevent future occurrences? I can see the issue with your bill. Let me correct those charges immediately. What's the root cause of this issue?,2.06,14,True,False,False,22,0,45.5
AGENT_397,864,2,billing,elderly,"I don't understand these charges on my bill, dear. Thank you for calling. This is Jennifer. How can I assist you today? Let me continue checking on this issue. That's helpful information, thanks. Let me continue checking on this issue. That's helpful information, thanks. I need more time to resolve your concern. Okay, thank you for checking on that. I need more time to resolve your concern. This is taking longer than expected. Let me continue checking on this issue. I hope this gets resolved soon. Let me continue checking on this issue. I'm getting frustrated with this process. I'm still looking into this for you. I'm getting frustrated with this process. I'm still looking into this for you. I'm not happy with how this is progressing. I'm done with this. Goodbye.",1.16,19,False,False,False,19,0,45.47
